claim_id,claim_amount,claim_date,claim_type,avg_claim_for_type,customer_id,customer_name,age,location,high_risk_location,policy_id,policy_type,policy_coverage,policy_start_date,policy_expiry_date,premium_payment_irregular,accident_type,accident_requires_police_report,police_report,report_date_mismatch,no_witnesses,vehicle_id,vehicle_type,vehicle_age,damage_match,previous_claims,previous_fraud,claim_frequency,claims_in_last_30_days,document_status,report_consistency,multiple_policies_same_vehicle,label_is_fraud_synthetic
CLM-1432,126010.35,2026-01-31,Natural Calamity,120000,CUST-2432,Elizabeth Jones,30,Coimbatore,False,POL-3432,Comprehensive Motor,960000,2024-02-12,2025-02-11,False,Natural Calamity,False,True,False,False,VEH-4432,Hatchback,1,True,0,False,0.8,0,complete,True,False,False
CLM-1487,16631.23,2024-02-07,Windscreen Damage,12000,CUST-2487,Kristen Santiago,31,Hyderabad,False,POL-3487,Third-Party Motor,60000,2023-08-20,2024-08-19,False,Windscreen Damage,False,True,False,False,VEH-4487,Hatchback,6,True,1,False,0.7,0,complete,True,False,False
CLM-1481,5876.85,2025-02-28,Windscreen Damage,12000,CUST-2481,Shawna Harris DDS,22,Madurai,False,POL-3481,Zero Depreciation,60000,2023-11-06,2024-11-05,False,Windscreen Damage,False,True,False,False,VEH-4481,SUV,12,True,1,False,0.1,0,complete,True,False,False
CLM-1422,85624.9,2026-08-16,Collision,55000,CUST-2422,Timothy Moore,52,Coimbatore,False,POL-3422,Zero Depreciation,275000,2023-04-25,2024-04-24,False,Collision,True,True,False,False,VEH-4422,Hatchback,12,True,0,False,0.9,0,complete,True,False,False
CLM-1233,122069.63,2025-05-18,Fire,150000,CUST-2233,John Campbell,67,Chennai,False,POL-3233,Zero Depreciation,1200000,2024-04-21,2025-04-21,False,Fire,True,True,False,False,VEH-4233,SUV,12,True,1,False,0.5,0,complete,True,False,False
CLM-1311,303715.47,2025-05-15,Total Loss,250000,CUST-2311,Vanessa Williams,56,Hyderabad,False,POL-3311,Comprehensive Motor,1250000,2024-01-24,2025-01-23,False,Total Loss,True,True,False,False,VEH-4311,SUV,0,True,1,False,0.1,0,complete,True,False,False
CLM-1164,176418.51,2022-12-04,Total Loss,250000,CUST-2164,William Ramirez,39,Madurai,False,POL-3164,Zero Depreciation,2000000,2022-09-06,2023-09-06,False,Total Loss,True,True,False,False,VEH-4164,Truck,2,True,0,False,1.1,0,complete,True,False,False
CLM-1136,204302.09,2024-04-30,Total Loss,250000,CUST-2136,Matthew Martin,49,Salem,True,POL-3136,Zero Depreciation,750000,2022-09-17,2023-09-17,False,Total Loss,True,True,False,False,VEH-4136,Sedan,9,True,0,False,0.8,0,complete,True,False,False
CLM-1197,165074.84,2026-03-07,Total Loss,250000,CUST-2197,Matthew Moore,58,Salem,True,POL-3197,Comprehensive Motor,750000,2024-01-18,2025-01-17,True,Total Loss,True,True,False,False,VEH-4197,Truck,5,True,0,False,0.1,0,complete,True,False,False
CLM-1258,120361.74,2025-02-16,Natural Calamity,120000,CUST-2258,Anna Meza,58,Salem,True,POL-3258,Zero Depreciation,600000,2023-02-02,2024-02-02,False,Natural Calamity,False,True,False,False,VEH-4258,Sedan,6,True,0,False,0.3,0,complete,True,False,False
CLM-1232,75479.97,2025-09-15,Collision,55000,CUST-2232,Jordan Fox,51,Salem,True,POL-3232,Comprehensive Motor,440000,2022-05-03,2023-05-03,False,Collision,True,True,False,True,VEH-4232,SUV,5,True,0,False,0.6,0,complete,True,False,False
CLM-1115,398062.9,2026-04-24,Total Loss,250000,CUST-2115,Mary Greene,34,Madurai,False,POL-3115,Zero Depreciation,750000,2024-03-23,2025-03-23,True,Total Loss,True,True,False,False,VEH-4115,Two-Wheeler,8,True,1,False,1.2,0,complete,True,False,False
CLM-1120,16752.28,2026-08-23,Windscreen Damage,12000,CUST-2120,Cory Walker,66,Hyderabad,False,POL-3120,Zero Depreciation,36000,2024-07-30,2025-07-30,False,Windscreen Damage,False,True,False,True,VEH-4120,SUV,14,True,0,False,1.0,0,complete,True,False,False
CLM-1349,102342.44,2025-11-11,Theft,90000,CUST-2349,Cassandra Goodwin,48,Chennai,False,POL-3349,Comprehensive Motor,720000,2023-08-18,2024-08-17,False,Theft,True,True,False,False,VEH-4349,Hatchback,4,True,0,False,0.5,0,complete,True,False,False
CLM-1224,17064.8,2025-09-12,Windscreen Damage,12000,CUST-2224,Jason Cole,23,Coimbatore,False,POL-3224,Comprehensive Motor,36000,2025-05-30,2026-05-30,False,Windscreen Damage,False,True,False,False,VEH-4224,Sedan,3,True,1,False,0.7,0,complete,True,False,False
CLM-1402,18765.03,2025-09-15,Windscreen Damage,12000,CUST-2402,Lisa Sparks,36,Hyderabad,False,POL-3402,Third-Party Motor,36000,2025-01-05,2026-01-05,False,Windscreen Damage,False,True,False,False,VEH-4402,Two-Wheeler,1,True,1,False,0.7,0,complete,True,False,False
CLM-1397,300049.99,2023-08-12,Total Loss,250000,CUST-2397,Valerie King,31,Salem,True,POL-3397,Zero Depreciation,2000000,2022-01-24,2023-01-24,False,Total Loss,True,True,False,True,VEH-4397,Two-Wheeler,13,True,1,False,0.6,0,complete,True,False,False
CLM-1127,57801.66,2025-09-24,Theft,90000,CUST-2127,Thomas Lewis,67,Bengaluru,False,POL-3127,Comprehensive Motor,720000,2024-04-12,2025-04-12,False,Theft,True,True,False,False,VEH-4127,Sedan,9,True,1,False,1.0,0,complete,True,False,False
CLM-1285,149331.97,2026-08-24,Fire,150000,CUST-2285,Rachel Hull,39,Hyderabad,False,POL-3285,Third-Party Motor,450000,2026-05-26,2027-05-26,True,Fire,True,True,False,True,VEH-4285,Hatchback,0,True,1,False,1.1,0,complete,True,False,False
CLM-1411,176059.47,2025-02-11,Natural Calamity,120000,CUST-2411,Kelsey Galloway,55,Chennai,False,POL-3411,Zero Depreciation,360000,2022-05-22,2023-05-22,False,Natural Calamity,False,True,False,False,VEH-4411,Sedan,13,True,0,False,0.9,0,complete,True,False,False
CLM-1107,10192.28,2023-10-27,Windscreen Damage,12000,CUST-2107,Jean Wilson,47,Trichy,True,POL-3107,Third-Party Motor,60000,2022-04-13,2023-04-13,False,Windscreen Damage,False,True,False,False,VEH-4107,Hatchback,3,True,1,False,0.1,0,complete,True,False,False
CLM-1370,184539.32,2025-06-08,Fire,150000,CUST-2370,John Davis,46,Chennai,False,POL-3370,Comprehensive Motor,750000,2024-06-22,2025-06-22,False,Fire,True,True,False,False,VEH-4370,Sedan,10,True,0,False,0.6,0,complete,True,False,False
CLM-1325,103719.16,2024-11-19,Total Loss,250000,CUST-2325,Sharon Black,36,Madurai,False,POL-3325,Zero Depreciation,2000000,2023-03-16,2024-03-15,False,Total Loss,True,True,False,False,VEH-4325,SUV,7,True,0,False,0.6,0,complete,True,False,False
CLM-1133,61135.14,2024-05-15,Collision,55000,CUST-2133,George Martinez,69,Trichy,True,POL-3133,Zero Depreciation,440000,2023-01-28,2024-01-28,False,Collision,True,True,False,True,VEH-4133,Two-Wheeler,8,True,0,False,0.3,0,complete,True,False,False
CLM-1452,139043.69,2024-04-07,Theft,90000,CUST-2452,Susan Navarro,67,Salem,True,POL-3452,Comprehensive Motor,270000,2022-11-01,2023-11-01,False,Theft,True,True,False,False,VEH-4452,Sedan,4,True,0,False,0.4,0,complete,True,False,False
CLM-1044,297892.51,2023-04-02,Theft,90000,CUST-2044,Christine Bradford MD,24,Madurai,False,POL-3044,Third-Party Motor,270000,2023-03-14,2024-03-13,False,Theft,True,True,False,False,VEH-4044,Truck,7,False,4,False,2.8,2,incomplete,False,False,True
CLM-1460,65866.25,2025-10-25,Collision,55000,CUST-2460,Monique Gardner,61,Salem,True,POL-3460,Zero Depreciation,165000,2025-09-09,2026-09-09,False,Collision,True,True,False,False,VEH-4460,SUV,0,True,0,False,0.3,0,complete,True,False,False
CLM-1065,636931.47,2025-02-15,Fire,150000,CUST-2065,Brady Richardson,42,Salem,True,POL-3065,Third-Party Motor,750000,2025-02-05,2026-02-05,False,Fire,True,False,False,True,VEH-4065,Sedan,5,True,2,False,1.9,2,incomplete,True,False,True
CLM-1283,137607.17,2024-08-18,Fire,150000,CUST-2283,Matthew Terry,23,Madurai,False,POL-3283,Zero Depreciation,750000,2022-03-31,2023-03-31,False,Fire,True,True,False,False,VEH-4283,Hatchback,12,True,1,False,0.7,0,complete,True,False,False
CLM-1085,477716.71,2024-06-27,Natural Calamity,120000,CUST-2085,Wanda Vazquez,22,Madurai,False,POL-3085,Third-Party Motor,360000,2024-06-24,2025-06-24,False,Natural Calamity,False,False,True,False,VEH-4085,SUV,9,True,2,True,4.0,1,complete,False,False,True
CLM-1242,7682.64,2025-01-11,Windscreen Damage,12000,CUST-2242,Sharon Howard,44,Trichy,True,POL-3242,Third-Party Motor,96000,2024-01-28,2025-01-27,False,Windscreen Damage,False,True,False,False,VEH-4242,Truck,10,True,1,False,0.2,0,complete,True,False,False
CLM-1186,131274.91,2025-12-18,Theft,90000,CUST-2186,Melissa Clayton,54,Hyderabad,False,POL-3186,Zero Depreciation,720000,2024-02-23,2025-02-22,False,Theft,True,True,False,False,VEH-4186,Sedan,9,True,0,False,0.6,0,complete,True,False,False
CLM-1383,82621.56,2025-04-29,Theft,90000,CUST-2383,Dustin Gonzales,45,Chennai,False,POL-3383,Comprehensive Motor,720000,2024-04-26,2025-04-26,False,Theft,True,True,False,False,VEH-4383,Hatchback,10,True,1,False,0.9,0,complete,True,False,False
CLM-1159,324122.74,2025-12-11,Total Loss,250000,CUST-2159,James Paul,39,Madurai,False,POL-3159,Zero Depreciation,2000000,2023-08-14,2024-08-13,False,Total Loss,True,True,False,False,VEH-4159,Truck,8,True,0,False,0.4,0,complete,True,False,False
CLM-1012,711709.43,2023-01-02,Total Loss,250000,CUST-2012,Nancy Massey,61,Bengaluru,False,POL-3012,Zero Depreciation,2000000,2022-12-17,2023-12-17,False,Total Loss,True,True,False,True,VEH-4012,Sedan,4,False,4,True,3.4,2,complete,True,False,True
CLM-1035,144216.95,2022-03-30,Collision,55000,CUST-2035,Brittany Richard,54,Chennai,False,POL-3035,Comprehensive Motor,165000,2022-03-06,2023-03-06,True,Collision,True,False,False,False,VEH-4035,Sedan,8,False,4,False,3.5,1,incomplete,True,False,True
CLM-1028,928271.39,2023-05-20,Total Loss,250000,CUST-2028,James Anderson,27,Chennai,False,POL-3028,Comprehensive Motor,750000,2023-05-09,2024-05-08,True,Total Loss,True,True,True,True,VEH-4028,SUV,4,False,5,True,3.2,2,complete,False,False,True
CLM-1170,171501.56,2025-09-04,Total Loss,250000,CUST-2170,Sabrina Boone,61,Hyderabad,False,POL-3170,Third-Party Motor,750000,2024-11-05,2025-11-05,False,Total Loss,True,True,False,False,VEH-4170,Truck,7,True,0,False,0.6,0,complete,True,False,False
CLM-1142,82909.72,2026-08-16,Fire,150000,CUST-2142,Nicole Ramirez,31,Salem,True,POL-3142,Zero Depreciation,450000,2026-06-08,2027-06-08,False,Fire,True,True,False,False,VEH-4142,Truck,8,True,1,False,0.8,0,complete,True,False,False
CLM-1398,103356.03,2025-05-10,Total Loss,250000,CUST-2398,Katrina Thompson,52,Bengaluru,False,POL-3398,Comprehensive Motor,1250000,2022-08-31,2023-08-31,False,Total Loss,True,True,False,False,VEH-4398,Hatchback,14,True,0,False,0.3,0,complete,True,False,False
CLM-1342,248969.47,2026-06-11,Total Loss,250000,CUST-2342,Todd Shah,31,Madurai,False,POL-3342,Zero Depreciation,750000,2025-06-19,2026-06-19,False,Total Loss,True,True,False,False,VEH-4342,Hatchback,13,True,1,False,0.8,0,complete,True,False,False
CLM-1221,70165.53,2025-08-04,Collision,55000,CUST-2221,Jeffery Pope,34,Trichy,True,POL-3221,Zero Depreciation,440000,2025-06-13,2026-06-13,False,Collision,True,True,False,False,VEH-4221,Truck,8,True,0,False,1.0,0,complete,True,False,False
CLM-1095,364209.15,2024-09-04,Fire,150000,CUST-2095,Mark Byrd,32,Bengaluru,False,POL-3095,Comprehensive Motor,750000,2024-08-30,2025-08-30,True,Fire,True,False,False,True,VEH-4095,Truck,5,False,2,True,1.9,1,incomplete,False,False,True
CLM-1051,359260.0,2022-04-01,Fire,150000,CUST-2051,Daniel Williams,54,Salem,True,POL-3051,Zero Depreciation,450000,2022-03-23,2023-03-23,False,Fire,True,True,False,False,VEH-4051,Hatchback,12,True,3,False,3.5,2,complete,False,False,True
CLM-1240,78729.03,2026-05-01,Collision,55000,CUST-2240,Jacob Brown,35,Salem,True,POL-3240,Comprehensive Motor,165000,2025-09-08,2026-09-08,False,Collision,True,True,False,False,VEH-4240,Hatchback,6,True,0,False,0.3,0,complete,True,False,False
CLM-1484,121608.91,2025-04-08,Natural Calamity,120000,CUST-2484,Cynthia Mcintyre,22,Hyderabad,False,POL-3484,Zero Depreciation,600000,2023-05-12,2024-05-11,False,Natural Calamity,False,True,False,False,VEH-4484,Truck,0,True,1,False,0.4,0,complete,True,False,False
CLM-1378,70599.37,2025-04-26,Collision,55000,CUST-2378,Scott Martinez,57,Salem,True,POL-3378,Zero Depreciation,275000,2024-02-17,2025-02-16,False,Collision,True,True,False,False,VEH-4378,Two-Wheeler,3,True,0,False,0.5,0,complete,True,False,False
CLM-1178,10508.68,2026-07-22,Windscreen Damage,12000,CUST-2178,Susan Watkins,45,Madurai,False,POL-3178,Comprehensive Motor,60000,2026-05-20,2027-05-20,False,Windscreen Damage,False,True,False,False,VEH-4178,Hatchback,14,True,0,False,0.1,0,complete,True,False,False
CLM-1041,330663.95,2022-10-16,Theft,90000,CUST-2041,Karen Acevedo,69,Madurai,False,POL-3041,Zero Depreciation,270000,2022-10-15,2023-10-15,False,Theft,True,False,True,False,VEH-4041,Hatchback,12,True,4,True,2.8,0,incomplete,False,False,True
CLM-1498,11976.59,2023-03-19,Windscreen Damage,12000,CUST-2498,Ronald Jones,37,Madurai,False,POL-3498,Third-Party Motor,96000,2022-06-25,2023-06-25,False,Windscreen Damage,False,True,False,False,VEH-4498,Sedan,8,True,0,False,0.0,0,complete,True,False,False
CLM-1421,106996.96,2026-06-03,Natural Calamity,120000,CUST-2421,Bobby Smith,19,Madurai,False,POL-3421,Third-Party Motor,360000,2023-04-25,2024-04-24,False,Natural Calamity,False,True,False,False,VEH-4421,Sedan,4,True,0,False,0.2,0,complete,True,False,False
CLM-1206,15588.11,2023-07-09,Windscreen Damage,12000,CUST-2206,Michael Ramirez,46,Madurai,False,POL-3206,Zero Depreciation,36000,2022-08-27,2023-08-27,False,Windscreen Damage,False,True,False,False,VEH-4206,SUV,5,True,1,False,0.4,0,complete,True,False,False
CLM-1282,117702.33,2024-01-03,Theft,90000,CUST-2282,Alfred Massey,59,Trichy,True,POL-3282,Third-Party Motor,720000,2022-11-29,2023-11-29,False,Theft,True,True,False,False,VEH-4282,Two-Wheeler,7,True,0,False,0.6,0,complete,True,False,False
CLM-1254,398280.75,2024-05-20,Total Loss,250000,CUST-2254,Craig Bennett,53,Chennai,False,POL-3254,Third-Party Motor,2000000,2023-10-28,2024-10-27,False,Total Loss,True,True,False,True,VEH-4254,Sedan,11,True,0,False,0.1,0,complete,True,False,False
CLM-1412,384444.31,2026-06-09,Total Loss,250000,CUST-2412,Steven Gutierrez,36,Hyderabad,False,POL-3412,Comprehensive Motor,2000000,2022-10-05,2023-10-05,False,Total Loss,True,True,False,False,VEH-4412,Truck,1,True,0,False,0.4,0,complete,True,False,False
CLM-1004,601488.91,2025-05-07,Fire,150000,CUST-2004,Matthew Allen,47,Madurai,False,POL-3004,Comprehensive Motor,450000,2025-04-21,2026-04-21,False,Fire,True,True,False,True,VEH-4004,Truck,12,False,3,False,3.5,2,incomplete,True,False,True
CLM-1256,134551.95,2025-03-03,Fire,150000,CUST-2256,Laura Nelson,62,Chennai,False,POL-3256,Zero Depreciation,1200000,2024-03-21,2025-03-21,False,Fire,True,True,False,False,VEH-4256,Truck,0,True,1,False,0.5,0,complete,True,False,False
CLM-1448,86358.51,2026-06-10,Fire,150000,CUST-2448,Eric Tucker,22,Chennai,False,POL-3448,Third-Party Motor,1200000,2025-06-19,2026-06-19,True,Fire,True,True,False,False,VEH-4448,Truck,11,True,1,False,0.4,0,complete,True,False,False
CLM-1100,164361.69,2023-08-04,Total Loss,250000,CUST-2100,Dwayne Gillespie,68,Madurai,False,POL-3100,Third-Party Motor,1250000,2022-05-08,2023-05-08,False,Total Loss,True,True,False,False,VEH-4100,Two-Wheeler,8,True,1,False,0.9,0,complete,True,False,False
CLM-1226,121373.34,2026-04-12,Total Loss,250000,CUST-2226,Amanda Moreno,20,Salem,True,POL-3226,Zero Depreciation,2000000,2023-08-27,2024-08-26,False,Total Loss,True,True,False,False,VEH-4226,Truck,7,True,0,False,0.9,0,complete,True,False,False
CLM-1429,91458.24,2026-05-23,Natural Calamity,120000,CUST-2429,Amy Salas,42,Chennai,False,POL-3429,Third-Party Motor,600000,2025-02-25,2026-02-25,False,Natural Calamity,False,True,False,False,VEH-4429,Hatchback,0,True,1,False,0.3,0,complete,True,False,False
CLM-1213,11672.15,2026-07-30,Windscreen Damage,12000,CUST-2213,Geoffrey Patterson,36,Trichy,True,POL-3213,Zero Depreciation,96000,2025-08-07,2026-08-07,False,Windscreen Damage,False,True,False,True,VEH-4213,Sedan,1,True,0,False,0.4,0,complete,True,False,False
CLM-1171,373946.13,2026-06-20,Total Loss,250000,CUST-2171,Dawn Morse,45,Salem,True,POL-3171,Zero Depreciation,750000,2025-09-13,2026-09-13,False,Total Loss,True,True,False,False,VEH-4171,SUV,3,True,1,False,0.3,0,complete,True,False,False
CLM-1098,623630.25,2022-11-13,Total Loss,250000,CUST-2098,Juan Chandler,66,Trichy,True,POL-3098,Comprehensive Motor,1250000,2022-11-05,2023-11-05,False,Total Loss,True,False,False,False,VEH-4098,Two-Wheeler,5,False,2,False,1.8,0,incomplete,False,False,True
CLM-1292,246669.49,2024-10-23,Total Loss,250000,CUST-2292,Mr. Kevin Glass,67,Chennai,False,POL-3292,Third-Party Motor,750000,2024-02-07,2025-02-06,False,Total Loss,True,True,False,False,VEH-4292,Hatchback,7,True,0,False,1.2,0,complete,True,False,False
CLM-1215,75494.3,2024-08-07,Collision,55000,CUST-2215,John Rodriguez,49,Salem,True,POL-3215,Comprehensive Motor,275000,2023-03-19,2024-03-18,False,Collision,True,True,False,False,VEH-4215,Two-Wheeler,9,True,1,False,0.9,0,complete,True,False,False
CLM-1061,214168.44,2023-05-31,Theft,90000,CUST-2061,Ray Adams,49,Madurai,False,POL-3061,Zero Depreciation,270000,2023-05-30,2024-05-29,True,Theft,True,False,True,False,VEH-4061,SUV,2,False,4,True,1.5,1,incomplete,False,False,True
CLM-1047,926108.89,2026-03-11,Total Loss,250000,CUST-2047,Leroy Taylor,43,Salem,True,POL-3047,Comprehensive Motor,750000,2026-02-15,2027-02-15,True,Total Loss,True,True,False,False,VEH-4047,Hatchback,14,False,2,False,2.2,2,complete,False,False,True
CLM-1032,303474.04,2025-09-11,Natural Calamity,120000,CUST-2032,Amanda Petty,31,Bengaluru,False,POL-3032,Third-Party Motor,600000,2025-08-23,2026-08-23,False,Natural Calamity,False,True,False,False,VEH-4032,SUV,14,True,5,False,3.8,0,incomplete,True,False,True
CLM-1267,116649.14,2026-03-14,Fire,150000,CUST-2267,Jeremy Anderson,28,Hyderabad,False,POL-3267,Third-Party Motor,450000,2025-03-16,2026-03-16,False,Fire,True,True,False,False,VEH-4267,Sedan,4,True,1,False,0.4,0,complete,True,False,False
CLM-1327,90330.31,2026-05-09,Natural Calamity,120000,CUST-2327,John Jones,67,Hyderabad,False,POL-3327,Comprehensive Motor,960000,2025-10-28,2026-10-28,False,Natural Calamity,False,True,False,False,VEH-4327,Truck,11,True,0,False,0.7,0,complete,True,False,False
CLM-1200,169203.74,2026-03-27,Total Loss,250000,CUST-2200,James Keller,37,Bengaluru,False,POL-3200,Third-Party Motor,750000,2023-11-25,2024-11-24,False,Total Loss,True,True,False,False,VEH-4200,Truck,13,True,0,False,0.6,0,complete,True,False,False
CLM-1446,64859.91,2026-05-15,Collision,55000,CUST-2446,Miguel Hall,29,Chennai,False,POL-3446,Zero Depreciation,275000,2026-04-15,2027-04-15,True,Collision,True,True,False,True,VEH-4446,Sedan,13,True,1,False,0.5,0,complete,True,False,False
CLM-1027,389095.5,2024-10-11,Fire,150000,CUST-2027,Samantha Martinez,25,Coimbatore,False,POL-3027,Zero Depreciation,450000,2024-09-27,2025-09-27,False,Fire,True,False,True,False,VEH-4027,Sedan,12,False,2,False,2.7,1,incomplete,False,False,True
CLM-1424,107205.93,2025-04-23,Theft,90000,CUST-2424,Jacob Oneill,42,Madurai,False,POL-3424,Comprehensive Motor,270000,2023-09-08,2024-09-07,False,Theft,True,True,False,False,VEH-4424,Two-Wheeler,11,True,0,False,0.9,0,complete,True,False,False
CLM-1230,123150.21,2025-04-07,Natural Calamity,120000,CUST-2230,Mark Morgan,35,Madurai,False,POL-3230,Third-Party Motor,600000,2023-10-03,2024-10-02,False,Natural Calamity,False,True,False,False,VEH-4230,Sedan,4,True,0,False,0.0,0,complete,True,False,False
CLM-1260,120749.98,2026-07-26,Theft,90000,CUST-2260,Jennifer Werner,47,Hyderabad,False,POL-3260,Comprehensive Motor,270000,2026-04-04,2027-04-04,False,Theft,True,True,False,False,VEH-4260,Two-Wheeler,14,True,0,False,1.0,0,complete,True,False,False
CLM-1288,228517.79,2025-09-19,Total Loss,250000,CUST-2288,Allen Jacobs,52,Madurai,False,POL-3288,Zero Depreciation,750000,2024-01-31,2025-01-30,False,Total Loss,True,True,False,False,VEH-4288,Sedan,10,True,0,False,1.0,0,complete,True,False,False
CLM-1162,28454.01,2026-08-20,Collision,55000,CUST-2162,Mark Lawrence,31,Coimbatore,False,POL-3162,Zero Depreciation,275000,2025-06-29,2026-06-29,False,Collision,True,True,False,False,VEH-4162,Hatchback,7,True,0,False,0.2,0,complete,True,False,False
CLM-1425,158426.42,2026-07-18,Fire,150000,CUST-2425,Tanya Mitchell,62,Trichy,True,POL-3425,Zero Depreciation,750000,2025-07-06,2026-07-06,False,Fire,True,True,False,False,VEH-4425,Two-Wheeler,2,True,0,False,1.1,0,complete,True,False,False
CLM-1138,71183.45,2026-01-21,Collision,55000,CUST-2138,Amanda Gonzalez,30,Coimbatore,False,POL-3138,Zero Depreciation,275000,2024-08-19,2025-08-19,False,Collision,True,True,False,False,VEH-4138,Sedan,1,True,0,False,0.2,0,complete,True,False,False
CLM-1062,455294.34,2022-01-13,Natural Calamity,120000,CUST-2062,Susan Steele,63,Chennai,False,POL-3062,Third-Party Motor,360000,2022-01-08,2023-01-08,True,Natural Calamity,False,False,False,False,VEH-4062,Truck,1,True,5,True,4.0,1,incomplete,False,False,True
CLM-1135,334527.11,2025-05-19,Total Loss,250000,CUST-2135,Melissa Martinez,51,Coimbatore,False,POL-3135,Comprehensive Motor,750000,2023-04-11,2024-04-10,False,Total Loss,True,True,False,False,VEH-4135,Sedan,11,True,1,False,0.5,0,complete,True,False,False
CLM-1128,73573.28,2026-02-02,Theft,90000,CUST-2128,Carlos Mcguire,62,Bengaluru,False,POL-3128,Zero Depreciation,270000,2024-10-02,2025-10-02,False,Theft,True,True,False,False,VEH-4128,Truck,1,True,0,False,0.3,0,complete,True,False,False
CLM-1476,84309.14,2025-03-02,Fire,150000,CUST-2476,Kimberly Stone,19,Salem,True,POL-3476,Zero Depreciation,450000,2022-12-14,2023-12-14,True,Fire,True,True,False,False,VEH-4476,Hatchback,6,True,0,False,1.1,0,complete,True,False,False
CLM-1008,219511.99,2025-07-29,Collision,55000,CUST-2008,James Wilson,28,Hyderabad,False,POL-3008,Third-Party Motor,275000,2025-07-11,2026-07-11,True,Collision,True,True,False,False,VEH-4008,Two-Wheeler,8,False,5,True,2.2,1,complete,False,False,True
CLM-1326,8397.5,2025-01-11,Windscreen Damage,12000,CUST-2326,Hailey Anderson,50,Trichy,True,POL-3326,Comprehensive Motor,36000,2022-06-01,2023-06-01,False,Windscreen Damage,False,True,False,False,VEH-4326,Hatchback,7,True,0,False,0.5,0,complete,True,False,False
CLM-1463,149456.32,2026-04-29,Fire,150000,CUST-2463,Cameron Nelson,35,Hyderabad,False,POL-3463,Third-Party Motor,1200000,2026-02-23,2027-02-23,True,Fire,True,True,False,False,VEH-4463,SUV,7,True,1,False,0.6,0,complete,True,False,False
CLM-1064,37334.2,2022-06-21,Windscreen Damage,12000,CUST-2064,Sean Davis,45,Chennai,False,POL-3064,Comprehensive Motor,36000,2022-06-04,2023-06-04,True,Windscreen Damage,False,False,False,False,VEH-4064,Two-Wheeler,5,False,4,False,2.9,2,complete,False,False,True
CLM-1300,100416.07,2026-01-09,Theft,90000,CUST-2300,Paula Stephens,29,Chennai,False,POL-3300,Third-Party Motor,270000,2025-06-13,2026-06-13,False,Theft,True,True,False,False,VEH-4300,SUV,11,True,0,False,0.9,0,complete,True,False,False
CLM-1014,509006.13,2026-05-01,Fire,150000,CUST-2014,Bryan West,25,Coimbatore,False,POL-3014,Zero Depreciation,450000,2026-04-23,2027-04-23,False,Fire,True,True,False,True,VEH-4014,Hatchback,0,True,2,False,3.2,2,incomplete,False,False,True
CLM-1156,137392.27,2026-03-25,Fire,150000,CUST-2156,Janice Tran,48,Madurai,False,POL-3156,Comprehensive Motor,750000,2024-11-28,2025-11-28,False,Fire,True,True,False,False,VEH-4156,Sedan,6,True,1,False,0.3,0,complete,True,False,False
CLM-1040,229353.32,2023-12-05,Collision,55000,CUST-2040,Steve Greene,54,Bengaluru,False,POL-3040,Third-Party Motor,165000,2023-11-26,2024-11-25,False,Collision,True,False,False,True,VEH-4040,Sedan,11,False,4,True,3.0,0,incomplete,False,False,True
CLM-1379,105462.09,2026-02-21,Theft,90000,CUST-2379,Michael Quinn,21,Coimbatore,False,POL-3379,Comprehensive Motor,450000,2026-01-02,2027-01-02,False,Theft,True,True,False,False,VEH-4379,SUV,9,True,1,False,0.8,0,complete,True,False,False
CLM-1468,135020.25,2026-01-11,Natural Calamity,120000,CUST-2468,David Brooks,48,Madurai,False,POL-3468,Zero Depreciation,600000,2022-06-25,2023-06-25,False,Natural Calamity,False,True,False,False,VEH-4468,Two-Wheeler,12,True,0,False,0.5,0,complete,True,False,False
CLM-1403,88819.04,2026-01-24,Natural Calamity,120000,CUST-2403,Angela Knight,52,Salem,True,POL-3403,Comprehensive Motor,960000,2024-07-03,2025-07-03,False,Natural Calamity,False,True,False,False,VEH-4403,Two-Wheeler,2,True,0,False,0.7,0,complete,True,False,False
CLM-1216,62521.13,2023-08-16,Theft,90000,CUST-2216,Catherine Johnson,23,Coimbatore,False,POL-3216,Comprehensive Motor,720000,2022-10-24,2023-10-24,False,Theft,True,True,False,False,VEH-4216,Two-Wheeler,0,True,0,False,0.3,0,complete,True,False,False
CLM-1279,46106.96,2025-05-06,Theft,90000,CUST-2279,Sherri Rivera,33,Hyderabad,False,POL-3279,Third-Party Motor,270000,2024-09-22,2025-09-22,False,Theft,True,True,False,False,VEH-4279,Hatchback,4,True,0,False,1.1,0,complete,True,False,False
CLM-1434,56181.75,2025-02-12,Natural Calamity,120000,CUST-2434,Cynthia Jones,42,Madurai,False,POL-3434,Comprehensive Motor,600000,2023-03-04,2024-03-03,False,Natural Calamity,False,True,False,False,VEH-4434,Two-Wheeler,11,True,0,False,0.5,0,complete,True,False,False
CLM-1430,173840.32,2024-11-15,Fire,150000,CUST-2430,Sandra Lopez,52,Madurai,False,POL-3430,Comprehensive Motor,450000,2023-05-13,2024-05-12,False,Fire,True,True,False,False,VEH-4430,Two-Wheeler,2,True,0,False,0.8,0,complete,True,False,False
